pert_id,split,signal_l2,n_units,reliable_r_ceiling,noise_floor_B,linear_A_ridge,structured_C,r_ceiling_specific,cross_donor_r,ridge_frac_of_ceiling,causal_frac_of_ceiling
ENSG00000121957,condition,3.3466107117538386,4,0.7370921204226815,0.26290787957731854,0.46074149539810844,0.276350625024573,0.7309929157770991,0.4976970825560498,0.6250799359161494,0.5683967303447215
ENSG00000121966,condition,2.993609569953298,6,0.7592761779217599,0.24072382207824006,0.42028227839359894,0.338993899528161,0.7506666195214703,0.3890424314726697,0.5535301786287666,0.7639626658718576
ENSG00000121989,condition,2.3941555525493112,8,0.7711910653174473,0.2288089346825527,0.1553310418898266,0.6158600234276207,0.7422193587218711,0.483112002564658,0.2014170662440018,0.23845867610924745
ENSG00000122042,condition,2.794369828856201,8,0.6653854500404695,0.33461454995953055,0.6653854500404695,0.0,0.7634503601548068,0.2837957286893066,1.0256742951318651,0.6833384804505782
ENSG00000122145,condition,3.175812539542989,8,0.8989834540329739,0.10101654596702614,0.3765252099680798,0.522458244064894,0.9076724840630136,0.7085473560251611,0.41883441600502386,0.5550908009709293
ENSG00000122223,condition,1.792223734610155,8,0.425883589920621,0.574116410079379,0.0,0.425883589920621,0.4766812109687049,0.0899347076050434,-0.6560941340369894,-0.5108106013062619
ENSG00000122224,condition,2.253445772833784,5,0.3767351476714985,0.6232648523285015,0.30183731234398414,0.07489783532751437,0.4302279040230465,0.2565802607757706,0.8011923342155933,0.3701184633042181
ENSG00000122378,condition,2.3434708091152845,7,0.6221164628157319,0.37788353718426815,0.373113383683253,0.24900307913247888,0.6104034573352046,0.2842447488991292,0.5997484490195327,0.7438667601768937
ENSG00000122507,condition,2.0837743910151763,8,0.725088454722021,0.274911545277979,0.5466437337769136,0.17844472094510744,0.7378103377627706,0.4453484978412121,0.7538993762995189,0.48342702601542237
ENSG00000122679,condition,2.47725169389279,5,0.4546858209329351,0.5453141790670649,0.4119418480903428,0.04274397284259229,0.4790710625844602,0.2621248517361226,0.9059922898961547,0.4696661094862252
ENSG00000122691,condition,2.429748149077166,7,0.6124170879046913,0.3875829120953087,0.3713145512385207,0.2411025366661706,0.6576016299547731,0.2850633004197308,0.6063099129205018,0.19990716649445614
ENSG00000122694,condition,2.675525368258488,8,0.7761031312806339,0.2238968687193661,0.6207675162993318,0.1553356149813021,0.7586940528658647,0.4028208339273556,0.7998518383439768,0.39685696833983775
ENSG00000122786,condition,2.0663862512544875,7,0.5253792586978329,0.47462074130216714,0.3745377814514685,0.15084147724636437,0.4520783121035677,0.2673598457246142,0.7128903078126282,0.30291824935750283
ENSG00000122877,condition,3.254879036333552,8,0.8321630749368599,0.16783692506314007,0.7246362621869202,0.1075268127499397,0.8203607084465786,0.5524029204680797,0.8707863686957051,0.29486102974462614
ENSG00000122884,condition,2.584435197888705,8,0.7929054749386145,0.20709452506138548,0.5696184694388455,0.223287005499769,0.796015557270638,0.4993230277711135,0.718393916352948,0.9500440232157239
ENSG00000122966,condition,3.169967925527084,8,0.805120704915989,0.19487929508401103,0.5142690905177859,0.29085161439820306,0.7926733271560433,0.4882204542035303,0.6387478143062384,0.7043849464795903
ENSG00000123080,condition,2.282525165822126,6,0.6922814489895585,0.30771855101044154,0.6644239350247708,0.02785751396478764,0.7058642258224722,0.4514552292318107,0.9597598433333033,0.6039712785305417
ENSG00000123131,condition,3.670892698361501,4,0.6830384939953936,0.3169615060046064,0.30921754407698004,0.3738209499184136,0.6816724552559404,0.3581274484291075,0.45270881040427186,0.6105440992604843
ENSG00000123213,condition,3.088965886100337,8,0.7008701258651568,0.29912987413484315,0.5835505231380067,0.11731960272715014,0.6882246523037547,0.3144110104202863,0.8326086411768081,0.5685937058353238
ENSG00000123240,condition,3.448382040792115,4,0.5795077101410356,0.42049228985896436,0.5371839489468931,0.042323761194142495,0.5702615634382142,0.3370834547033878,0.9269660084697715,1.017895038071951
ENSG00000123358,condition,3.097510596089267,6,0.5845652168485096,0.4154347831514904,0.10374234000301684,0.48082287684549274,0.5481983945594143,0.2404885897372871,0.17746923185459001,0.7922905665893647
ENSG00000123360,condition,1.7675108349980335,8,0.6522712475479109,0.3477287524520891,0.38849402965489105,0.26377721789301983,0.6888867043535798,0.3025518906362262,0.5956019541185666,0.4187804198996493
ENSG00000123374,condition,3.286459287926787,7,0.898226702568009,0.10177329743199104,0.0,0.898226702568009,0.9024553477232076,0.6739928498914617,-0.19250265680183032,0.6374250660023192
ENSG00000123545,condition,2.980311594187269,6,0.7672493435303803,0.23275065646961968,0.0,0.7672493435303803,0.7239215781349705,0.3260515358678568,-0.43215815763830556,0.5470690938912048
ENSG00000123685,condition,2.297187215112237,8,0.7744829359555512,0.22551706404444882,0.5174777141148248,0.2570052218407264,0.7738152693245725,0.4531560346843478,0.6681589614061215,0.7002063551858981
ENSG00000123689,condition,2.524717484308685,8,0.694506525639493,0.305493474360507,0.694506525639493,0.0,0.6968495026699372,0.384307320867687,1.0755320664217578,1.3118379401496283
ENSG00000123908,condition,3.338942157788777,6,0.7063393180997595,0.2936606819002405,0.0,0.7063393180997595,0.702601386538523,0.3655447161460599,-0.10490950389249223,0.24023906745159132
ENSG00000123933,condition,2.0186328221316767,8,0.7327587394605788,0.2672412605394212,0.3398049637064671,0.39295377575411167,0.6875628552629963,0.3079171433315987,0.4637337576575544,0.19140497309966947
ENSG00000123989,condition,2.371455886938145,6,0.5366527701635879,0.4633472298364121,0.3156161730662303,0.22103659709735762,0.584133355864119,0.4462468048487019,0.588119899148235,1.0466754687524609
ENSG00000123992,condition,2.186710756360935,8,0.7632185081548981,0.2367814918451019,0.6383983720191058,0.12482013613579235,0.7287365746838074,0.4417461133603459,0.8364555696670034,0.811519610605188
ENSG00000124145,condition,3.5281357737981702,5,0.7377194944162212,0.2622805055837788,0.5590832056765578,0.17863628873966342,0.7473428502859425,0.5120553619531533,0.7578533709739859,0.6165956036207683
ENSG00000124181,condition,7.794711535412576,7,0.973340132362631,0.02665986763736905,0.8667517652003743,0.10658836716225661,0.9716140428795252,0.8496032097731204,0.8904921685459224,0.2984747292894925
ENSG00000124191,condition,1.8266330751466016,8,0.6338075975217431,0.3661924024782569,0.1566565747867688,0.4771510227349743,0.6194174410879992,0.2794430786463563,0.2471673981178407,0.21342257472947257
ENSG00000124205,condition,3.3842015704863866,7,0.4420683665353016,0.5579316334646984,0.27264830308045074,0.1694200634548509,0.2613103444902722,0.0547825194570028,0.6167559674475787,0.8534349815472444
ENSG00000124212,condition,2.004381521087585,7,0.5046458080298305,0.4953541919701695,0.4510833575272856,0.05356245050254488,0.4760484474593606,0.1163947591081141,0.8938612990531792,0.4059032840459099
ENSG00000124243,condition,2.057922939336181,8,0.6551558864566428,0.3448441135433572,0.27907072446481107,0.37608516199183173,0.6352440244692401,0.3128280473859597,0.42596079838974255,0.5440388052893091
ENSG00000124256,condition,1.7765637651055897,8,0.5832110005669362,0.4167889994330638,0.302925228698225,0.2802857718687112,0.6030975237808232,0.3005073463316841,0.5194093191036402,0.6102234322690541
ENSG00000124299,condition,3.025278194343234,8,0.8324859484927367,0.16751405150726328,0.46066660746913135,0.37181934102360537,0.8123488477787627,0.5573078637400081,0.5533626222799249,0.3666289136763351
ENSG00000124570,condition,2.1660555279486267,7,0.5367033370931964,0.4632966629068036,0.45275325122458154,0.08395008586861485,0.6202163427727027,0.3304225526863787,0.8435819566107202,0.8911979044747199
ENSG00000124610,condition,2.807020435813512,6,0.791105435534929,0.20889456446507104,0.31778587354252036,0.4733195619924086,0.765380667844684,0.5781970832346132,0.40169850852767836,0.46660177607544506
ENSG00000124731,condition,2.499256351034238,7,0.6720214747465505,0.3279785252534495,0.5759410610846448,0.09608041366190567,0.6536300198308124,0.3542531637631139,0.8570277628432307,0.07722925124003663
ENSG00000124762,condition,3.867402518337012,7,0.709165918677428,0.29083408132257205,0.46494595423815815,0.2442199644392698,0.7056635131187001,0.419720175761517,0.6556236587134189,0.7368520992029647
ENSG00000124766,condition,2.4519971083301813,6,0.56736996225749,0.43263003774250997,0.24295669051480237,0.32441327174268764,0.6176921848738363,0.3140586831436024,0.428215638254993,0.21202212348067168
ENSG00000124784,condition,2.5060148549822587,4,0.5054520588094986,0.4945479411905014,0.49134467419063005,0.014107384618868568,0.4807449207615546,0.2040520536600233,0.9720895693805344,0.14847301795392387
ENSG00000124785,condition,2.9187931771523106,6,0.5963062646041118,0.40369373539588815,0.3387854266736723,0.25752083793043956,0.5723121926052945,0.2916733933962159,0.5681399756861387,0.3854849148119517
ENSG00000124813,condition,5.661416548212029,4,0.7687335791841151,0.2312664208158849,0.559629526742045,0.2091040524420701,0.7595913903712264,0.4323856434375088,0.7279889182621633,0.32461707135111845
ENSG00000124942,condition,3.195247385929977,5,0.5463753815719016,0.4536246184280984,0.5463753815719016,0.0,0.5617878776766133,0.3097146058746204,1.1999131290436753,1.0635513241239531
ENSG00000125144,condition,2.481368003494895,4,0.5391110753959449,0.46088892460405506,0.5391110753959449,0.0,0.5328883672337513,0.2959778394645394,1.066232723699893,0.4756309689541896
ENSG00000125148,condition,2.151066760238479,8,0.6524974841180728,0.34750251588192715,0.6524974841180728,0.0,0.6540199590126666,0.2718523562195103,1.065223548124325,0.7812469558038483
ENSG00000125170,condition,1.8046126693850495,8,0.5750569748451867,0.4249430251548133,0.0,0.5750569748451867,0.5706653780928161,0.1918756167412069,-0.32282644407330235,0.49161738956229817
ENSG00000125245,condition,2.0665858340672822,7,0.5701141061424682,0.42988589385753184,0.44987198480527624,0.12024212133719192,0.6479615425010352,0.2484592678558505,0.7890911309829192,0.32728038473974813
ENSG00000125246,condition,2.5432501817728026,7,0.7118876685193387,0.2881123314806613,0.6944684663321878,0.017419202187150873,0.6768966415993961,0.3476604500341728,0.9755309679357401,0.12211205585031862
ENSG00000125249,condition,3.728108553900944,8,0.743335442134054,0.256664557865946,0.5740454964734839,0.1692899456605701,0.7403784351295923,0.4126634985996215,0.772256324581332,0.692056258426552
ENSG00000125257,condition,3.984682824520825,6,0.8877081595130842,0.11229184048691576,0.08842727981773643,0.7992808796953478,0.8733282827008846,0.6074700613195644,0.09961300780004047,0.24374966220424749
ENSG00000125347,condition,3.4857475175344352,4,0.8865907463183581,0.1134092536816419,0.7962891685998209,0.0903015777185372,0.8854354205738209,0.6573376431029103,0.898147394281384,0.3252831595273871
ENSG00000125384,condition,4.1270470349351,5,0.7873071970584181,0.21269280294158188,0.37719324832660656,0.41011394873181156,0.8015289124980086,0.5174626186264608,0.47909284931713747,0.5927716441778763
ENSG00000125434,condition,2.351127626438482,4,0.2968687903917524,0.7031312096082476,0.2968687903917524,0.0,0.4073057989056733,0.1211448573626479,1.0720118130957337,-0.10563497299404265
ENSG00000125454,condition,2.01779252560458,8,0.7036127692530917,0.2963872307469083,0.48319309101302194,0.22041967824006975,0.745351297880885,0.4062772413891526,0.6867315548095403,0.44415754454627804
ENSG00000125459,condition,2.1473705231632416,8,0.5879070872738149,0.4120929127261851,0.25840657689975016,0.32950051037406475,0.5920258394564045,0.3680946365761839,0.439536420793986,0.43673355363275584
ENSG00000125485,condition,2.9139875761949026,8,0.6916479092167312,0.30835209078326875,0.4437144217509714,0.24793348746575983,0.7118067003516552,0.3605572898090048,0.6415322244716442,0.23549371780406986
ENSG00000125492,condition,2.1059446445820043,6,0.2918153027384823,0.7081846972615178,0.2918153027384823,0.0,0.2172311638275334,0.0890640155117446,1.5190890435769095,0.4607193408331703
ENSG00000125505,condition,3.6989404543523663,4,0.6165426431990739,0.3834573568009261,0.3944508652977163,0.22209177790135765,0.5842475086343977,0.3364813540113338,0.6397787235786593,0.6473805339975559
ENSG00000125520,condition,2.3699736119106665,7,0.7470018981759313,0.2529981018240687,0.43710871728405243,0.3098931808918789,0.7556484651117624,0.4329046886957535,0.5851507450669237,0.6287472606646586
ENSG00000125629,condition,3.164582742410312,8,0.806991945032234,0.19300805496776596,0.5014882361289393,0.3055037089032947,0.8236091866373884,0.4845175189787996,0.6214290479800367,0.7402807543657552
ENSG00000125648,condition,2.2314688315517617,8,0.7175051548175242,0.2824948451824758,0.3483363674058657,0.3691687874116585,0.6880080247363,0.3994190213953448,0.4854827384403316,0.6612916946726577
ENSG00000125726,condition,2.593273560258704,8,0.8650488631730822,0.13495113682691784,0.735359404824891,0.12968945834819112,0.8643223793383517,0.6223082191024453,0.8500784592994229,0.8602585532385035
ENSG00000125733,condition,3.853350685275902,5,0.6410816046726648,0.35891839532733516,0.0,0.6410816046726648,0.5614190157245094,0.1755300179247483,-0.02914794690192699,0.5868564591251626
ENSG00000125735,condition,1.8629678299773789,8,0.3944069516034991,0.6055930483965009,0.3944069516034991,0.0,0.4810269745506737,0.1451687147971555,1.4388593970828016,1.779356402734128
ENSG00000125740,condition,2.7117858285090284,6,0.6727147867703468,0.3272852132296532,0.4990830664172025,0.17363172035314428,0.6406910286683177,0.3009986531573435,0.7418940035691245,0.3437630996501936
ENSG00000125821,condition,2.479726184040117,7,0.7631777735425405,0.23682222645745954,0.4466141721957271,0.3165636013468134,0.7337821587077039,0.3749918986096569,0.5852033270343037,0.8912511665308857
ENSG00000125827,condition,2.090861426931109,6,0.5142987130720212,0.48570128692797876,0.1773122657340398,0.33698644733798144,0.5426109933398146,0.2246681706841791,0.34476513595555,0.6285176832129699
ENSG00000125910,condition,3.156695853487311,6,0.582995704343631,0.417004295656369,0.582995704343631,0.0,0.57966399218794,0.3507653008028599,1.08820443063148,0.5918954873857767
ENSG00000125912,condition,2.044413816558959,8,0.720649393145685,0.279350606854315,0.6651911738905498,0.055458219255135166,0.7312681040891343,0.4005252802628755,0.9230441046886112,0.8238585350220067
ENSG00000125967,condition,2.927812671273188,6,0.7539720700350377,0.24602792996496226,0.09053249631281728,0.6634395737222205,0.7809187022155872,0.4233787312550356,0.12007407158810293,0.016121286851991653
ENSG00000126249,condition,2.3236633874166683,7,0.7033644561529261,0.2966355438470739,0.5657088073812284,0.13765564877169767,0.7267223903559822,0.4124274563904904,0.8042897283655623,0.5330945673321947
ENSG00000126353,condition,2.5288512325468484,8,0.8123384684987125,0.1876615315012875,0.7581921532976017,0.054146315201110795,0.8051379819058841,0.4681401766287152,0.9333451297693941,0.7200898617160062
ENSG00000126368,condition,2.1309800529101897,6,0.4030984538018657,0.5969015461981343,0.19019471566155932,0.2129037381403064,0.4844789669197078,0.1354310986173702,0.47183191567151334,0.5740920745930683
ENSG00000126561,condition,3.570050228752993,8,0.8763173417610687,0.12368265823893132,0.7712048235289645,0.10511251823210421,0.8686725604686281,0.7206645347531828,0.8800519934697771,0.46701277784828027
ENSG00000126709,condition,2.5047612581349354,7,0.699382659909124,0.30061734009087604,0.699382659909124,0.0,0.692417679132577,0.3678433330369923,1.141096590963727,1.0922749111508212
ENSG00000126759,condition,2.060200303272838,8,0.7003278383336677,0.29967216166633226,0.46412693133425664,0.2362009069994111,0.6541590767961187,0.3427867151672775,0.6627280909446379,0.5587848353913031
ENSG00000126778,condition,2.978522302161068,7,0.4627931650830255,0.5372068349169745,0.011726562663345125,0.45106660241968033,0.3151550115867656,0.1270850236265973,0.0253386686496145,0.6278357476184785
ENSG00000126787,condition,2.910951019353234,7,0.8159670549045661,0.1840329450954339,0.0,0.8159670549045661,0.8090020220151621,0.5609395034135731,-0.2919114421009463,0.7699430265423618
ENSG00000126803,condition,2.2775638171974464,7,0.413320850409193,0.586679149590807,0.413320850409193,0.0,0.4493902121485653,0.2099975103083187,1.279987861437665,0.6436922430933629
ENSG00000126822,condition,2.269027094339312,8,0.6101587804554941,0.3898412195445059,0.33269642285904677,0.27746235759644733,0.5447257127669354,0.0869307023104887,0.5452620424648862,0.5298567932944679
ENSG00000126860,condition,2.727246115965613,7,0.7807494179604143,0.2192505820395857,0.6941673727122701,0.08658204524814417,0.7776072386243474,0.4871331780099936,0.8891039259762419,0.8411838252539752
ENSG00000126882,condition,2.6248267221118917,7,0.6273785284778067,0.37262147152219327,0.6273785284778067,0.0,0.6173748130139551,0.3183894111956721,1.0055863003354606,0.913350532234041
ENSG00000126953,condition,2.178509050731772,8,0.563066240307438,0.436933759692562,0.563066240307438,0.0,0.6257842231549068,0.2447633290546103,1.327167089233875,0.9600292111772603
ENSG00000127084,condition,3.096080578732264,8,0.8423087519639187,0.15769124803608126,0.7959841921132954,0.04632455985062334,0.8319708302852686,0.5856329908385873,0.9450028748453421,0.6962491958217231
ENSG00000127124,condition,2.8862702595465537,4,0.6528443409561121,0.3471556590438879,0.1435739648057736,0.5092703761503385,0.6606518190456385,0.3013606412297565,0.2199206699034946,-0.1008137637691206
ENSG00000127152,condition,7.417034784641337,4,0.9289262741646908,0.07107372583530924,0.83360017517442,0.09532609899027078,0.9368874493531024,0.7793039609537827,0.8973803393859325,0.5767805645554256
ENSG00000127311,condition,2.6153635074463626,7,0.8063638056166397,0.19363619438336033,0.6408597900107642,0.16550401560587547,0.7989210124473723,0.465177597135122,0.7947526731072561,0.6377917771141307
ENSG00000127318,condition,2.048324570232425,7,0.5431303333610177,0.4568696666389823,0.3543550631443035,0.1887752702167142,0.5472720787939643,0.2228720625334999,0.6524309937754192,0.5639890769889433
ENSG00000127415,condition,2.213212625228898,7,0.6252555918260578,0.37474440817394217,0.2472318402576429,0.37802375156841495,0.6628638846404978,0.3413329226436752,0.39540924301948704,-0.1120779526716157
ENSG00000127419,condition,2.5894794362412883,4,0.6254125010728723,0.3745874989271277,0.39181260057728134,0.23359990049559093,0.7059977400695182,0.3035390163874379,0.6264866786403233,0.2592806555315876
ENSG00000127463,condition,3.6897849580354207,4,0.5164684340707806,0.4835315659292194,0.20024843275527796,0.31622000131550265,0.4990317062288645,0.1347869435071359,0.38772637308524155,0.311312550397733
ENSG00000127528,condition,3.197600770272316,8,0.8013052498977364,0.19869475010226356,0.7550482843874514,0.04625696551028502,0.794442639745509,0.3855313621667595,0.9422729783485277,0.3639766682236472
ENSG00000127561,condition,2.9842109629766376,7,0.7829790619277137,0.21702093807228628,0.26260310964034467,0.520375952287369,0.765498571949975,0.4736293713986577,0.33538969610989255,0.5033788968638244
ENSG00000127585,condition,2.549041951367645,4,0.5904910902484659,0.4095089097515341,0.5835050123428277,0.0069860779056382105,0.5745181698792504,0.3185031093552521,0.9881690375671907,0.27639997005810013
ENSG00000127947,condition,3.2085602352048994,6,0.5177843846669781,0.48221561533302193,0.5177843846669781,0.0,0.5549591868968504,0.2339888711144631,1.0341307385369005,0.5566921803445971
ENSG00000127951,condition,2.315475708870479,8,0.6818206745685342,0.31817932543146576,0.6196801491153401,0.06214052545319415,0.7017105386869819,0.3683808024765629,0.9088608958762984,0.5080119213681615
ENSG00000127955,condition,1.7620325094845355,7,0.638450147938406,0.36154985206159396,0.4557044530473101,0.18274569489109593,0.6583404912696817,0.3722066311272559,0.7137666966149311,0.5396787623960183
ENSG00000128016,condition,2.315576041479689,7,0.4255346426347117,0.5744653573652883,0.4255346426347117,0.0,0.3890960235575659,0.1855718526329486,1.2602442538893535,1.0399520132101128
ENSG00000128040,condition,2.606809453509018,8,0.7014996928191999,0.2985003071808001,0.5363656093825301,0.1651340834366698,0.6985146668536447,0.3239850529009012,0.7645984950142659,0.278083925899233
ENSG00000128050,condition,4.081601984208163,7,0.8142951066804863,0.18570489331951368,0.2786628651165272,0.5356322415639592,0.7803199691320712,0.5932061326902985,0.3422136063822242,0.2670631009533952
ENSG00000128059,condition,7.8350062990082225,5,0.6571667935645538,0.34283320643544624,0.4382556118998463,0.21891118166470747,0.686424123691536,0.351717612516876,0.6668864224296754,0.9502369517170378
ENSG00000128203,condition,1.7156190481022573,8,0.5607798271782554,0.43922017282174464,0.5246159451466278,0.03616388203162757,0.5763720541327176,0.2906449217050875,0.9355114426751087,0.5864103081619095
ENSG00000128284,condition,2.4388461187815405,8,0.7122811152664968,0.28771888473350316,0.6306449098453518,0.08163620542114502,0.6936546225323462,0.4331687562723466,0.8853876599120543,0.6879904071859599
ENSG00000128342,condition,2.6013837821496706,7,0.7741437597064929,0.22585624029350715,0.18574668443530773,0.5883970752711851,0.781053271603131,0.4126876180053792,0.23993823124755448,0.8154710335087281
ENSG00000128578,condition,2.326356953990455,7,0.7554475459456031,0.24455245405439685,0.7554475459456031,0.0,0.7410696747004604,0.3527066542141497,1.0314711418568239,0.8672600512484413
ENSG00000128581,condition,2.1610381989181686,7,0.6862596830278271,0.31374031697217286,0.5712639189635245,0.11499576406430267,0.6375533995226452,0.3166949157690709,0.8324311235115356,0.14764768124954813
ENSG00000128641,condition,2.0583552419774565,7,0.4750411231082552,0.5249588768917448,0.16606118237480066,0.30897994073345453,0.4563148571297725,0.1543006776829117,0.3495722250070499,1.1586343610490477
ENSG00000128656,condition,2.290852666941075,7,0.6885078694225139,0.31149213057748615,0.30384493516527844,0.3846629342572354,0.6602853122333804,0.4008245883364028,0.4413093134579979,0.41095833736566184
ENSG00000128683,condition,1.9127517077838256,8,0.5385834053458368,0.4614165946541632,0.0,0.5385834053458368,0.5504035986146728,0.2123903599930465,-0.15052232452003106,0.6633853189069188
ENSG00000128791,condition,2.941451249799207,8,0.6852337241910043,0.31476627580899574,0.14052174097788306,0.5447119832131212,0.7277562678178862,0.3396986620511841,0.20507125673621046,0.6158448156409905
ENSG00000128872,condition,2.2364230865896784,6,0.4277003068900863,0.5722996931099137,0.4277003068900863,0.0,0.4267933164889559,0.1665421968088608,1.3194220065918136,0.9313078766478674
ENSG00000128965,condition,2.1300856885984367,8,0.793532348834746,0.206467651165254,0.33309146584821775,0.46044088298652824,0.7357767772084668,0.3919359363585053,0.4197578918330706,0.6846983719666841
ENSG00000128973,condition,2.9503589735840534,4,0.6105790627012606,0.3894209372987394,0.6105790627012606,0.0,0.6465709601398659,0.3685517148137585,1.0832022444027989,0.852526698865816
ENSG00000129116,condition,3.265750814484527,4,0.7110267821258348,0.2889732178741652,0.2675275919130935,0.4434991902127413,0.7117691419688996,0.3170528492890656,0.37625529535362495,0.04845451186057934
ENSG00000129195,condition,2.0764491763975177,7,0.5466105616253977,0.4533894383746023,0.20232614047462033,0.34428442115077734,0.5215189055295263,0.2322834477458176,0.37014678214958857,0.11203264475807292
ENSG00000129226,condition,2.986128251416588,5,0.578357247961268,0.421642752038732,0.360823082761867,0.217534165199401,0.5648966843264057,0.2231285346093072,0.6238757861750371,0.724793386919647
ENSG00000129353,condition,2.7232279990602377,7,0.6941598722487129,0.3058401277512871,0.6941598722487129,0.0,0.709362013633024,0.3937564007616572,1.0964879001033163,0.8444898943771217
ENSG00000129422,condition,1.7940522349680392,8,0.5087215372067185,0.49127846279328147,0.4300588854816943,0.07866265172502424,0.5437884749801217,0.2322513809795547,0.8453718862445965,0.3735232009832728
ENSG00000129465,condition,2.2035998913662302,8,0.6545683870451322,0.3454316129548678,0.16581252164142538,0.48875586540370686,0.6163830709976371,0.3182603792583262,0.2533158107282573,0.6092749992479486
ENSG00000129521,condition,2.181629088696569,7,0.697894185578558,0.302105814421442,0.4848242536183015,0.21306993196025648,0.6761085476092403,0.3533174334195803,0.6946959347660701,0.6852740842367004
ENSG00000129538,condition,1.91657268460587,8,0.701179803421518,0.298820196578482,0.4541811331615627,0.24699867025995526,0.7111431701707838,0.3349720360160942,0.6477384701403461,0.1096565144823211
ENSG00000129596,condition,1.800831404487544,7,0.5464122078079992,0.45358779219200085,0.5464122078079992,0.0,0.5382828263862415,0.2086099137234197,1.0302651130997769,0.357159964927775
ENSG00000129810,condition,3.401166102963052,4,0.7234719397594874,0.2765280602405126,0.0,0.7234719397594874,0.7302696462330852,0.4306607352250566,-0.1931485571445469,0.3909642488450495
ENSG00000129925,condition,3.4277906250204326,6,0.801457360215943,0.19854263978405695,0.34137813960766233,0.4600792206082807,0.7858306696375369,0.4340451132810527,0.4259467272415866,0.44741553129114126
ENSG00000129932,condition,5.709448415169188,5,0.8028831533688217,0.19711684663117834,0.4328756502740347,0.37000750309478697,0.8047696288648064,0.5815254562642087,0.5391514922909136,0.23677134037071895
ENSG00000130005,condition,2.765110769069062,6,0.7127435208978665,0.2872564791021335,0.2519649714583378,0.46077854943952873,0.7062983094509878,0.3955094098744747,0.35351422225617596,0.5522600596732756
ENSG00000130066,condition,2.2632273894668784,8,0.7586989608413621,0.24130103915863788,0.7198722161504301,0.03882674469093206,0.7812070165247389,0.460229470965052,0.9488245711475932,0.8656906675363492
ENSG00000130222,condition,3.2652911230778745,6,0.7204979639363926,0.27950203606360735,0.008502212763818675,0.711995751172574,0.7435431104021781,0.323620473293681,0.011800467439723773,0.580969337519083
ENSG00000130270,condition,3.040918254134389,8,0.6873649283490451,0.31263507165095494,0.3612026273367683,0.3261623010122768,0.6502837351976579,0.3939875501659711,0.5254888814364252,0.5459340322028149
ENSG00000130294,condition,2.049226490516163,7,0.6372913284964021,0.36270867150359787,0.41348884135194686,0.22380248714445528,0.6481362991890235,0.2601873642225659,0.6488223248345694,0.24129796889611657
ENSG00000130309,condition,3.156535548148579,7,0.7941130882050464,0.20588691179495355,0.7576700112339473,0.036443076971099164,0.7881632569784335,0.5719793453844241,0.9541084544350322,0.4586290861012419
ENSG00000130340,condition,2.3550404189474783,8,0.6610170175612455,0.33898298243875447,0.6610170175612455,0.0,0.7020820147078162,0.3567615722717782,1.2446394383340624,1.1977584266212176
ENSG00000130477,condition,1.9365019896285016,8,0.6015489273426387,0.39845107265736135,0.32173398879052295,0.2798149385521157,0.6057864623405482,0.1714843209992816,0.5348425941208024,0.44414938833235224
ENSG00000130487,condition,1.6916690376023291,8,0.5668571185576533,0.4331428814423467,0.42134018210106344,0.14551693645658986,0.62487722495443,0.3304990197961217,0.7432916837547137,0.3159465866595193
ENSG00000130589,condition,2.828422182782618,7,0.665238946024786,0.33476105397521405,0.5132201038345682,0.15201884219021777,0.6404419757673543,0.2864887436922227,0.7714823476607551,0.2349164172479107
ENSG00000130766,condition,2.4887892895748385,8,0.6804820054095181,0.3195179945904819,0.34426529880420764,0.33621670660531044,0.705109378357744,0.410847814167869,0.5059138905473728,0.8968384764259612
ENSG00000130775,condition,2.43457718119863,8,0.6475721423071037,0.3524278576928963,0.5874417546266228,0.060130387680480846,0.5845040391556999,0.3777641137759064,0.9071448820107448,0.7653509457223768
ENSG00000130812,condition,1.96993497975608,8,0.4778349746894253,0.5221650253105747,0.47237829045598423,0.005456684233441089,0.4850308781133332,0.1929299846804801,0.9885804000910823,0.5003329514583289
ENSG00000130821,condition,2.8004251431620166,6,0.6062030392402211,0.3937969607597789,0.009204314110091823,0.5969987251301293,0.5602171285000326,0.263801211021335,0.015183549923517314,0.9899718072871582
ENSG00000130958,condition,1.92312669563365,8,0.6488302048627683,0.3511697951372317,0.5334058321252525,0.11542437273751582,0.6815166979841961,0.2685140658617309,0.8221038850034289,0.42581000466950714
ENSG00000131018,condition,1.9602692367807857,8,0.3333997438743853,0.6666002561256147,0.3333997438743853,0.0,0.3825657764325032,0.1214947494375501,1.1355990677041077,-0.01946907598148278
ENSG00000131069,condition,2.3413166384772675,6,0.5608561303471704,0.4391438696528296,0.297687944891496,0.2631681854556744,0.5042517683752118,0.3583502777079119,0.5307741661078518,1.0871675345540999
ENSG00000131171,condition,2.959178057674345,5,0.6926403828927791,0.30735961710722093,0.5376931341844966,0.15494724870828247,0.6798259876607894,0.3610773493338853,0.7762948096367803,0.8678550799229793
ENSG00000131188,condition,2.6478482229577054,8,0.7151453587003902,0.2848546412996098,0.532134674203493,0.18301068449689717,0.7241039804738709,0.4299250845848749,0.7440930263052027,0.3620242594080093
ENSG00000131370,condition,2.72739283644024,4,0.6764839195525876,0.3235160804474124,0.4310224988593287,0.24546142069325888,0.6922201927447109,0.3497792242277404,0.6371511375235616,0.332604183198868
